series,class,n_test,ql_raw,mae_raw,rmse_raw,mae_nz_raw,rmse_nz_raw,prec0_raw,rec0_raw,f1_raw,tp0_raw,fp0_raw,fn0_raw,ql_trunc,mae_trunc,rmse_trunc,mae_nz_trunc,rmse_nz_trunc,prec0_trunc,rec0_trunc,f1_trunc,tp0_trunc,fp0_trunc,fn0_trunc
HOUSEHOLD_2_307__TX_3,intermittent,28,0.110235,0.220469,,0.854797,0.857072,1,0.166667,0.285714,4,0,20,0.0714286,0.142857,,0.854797,0.857072,0.857143,1,0.923077,24,4,0
HOUSEHOLD_2_308__TX_3,intermittent,28,0.357399,0.714799,,0.8673,1.27599,0,0,0,0,0,19,0.332346,0.664693,,0.8673,1.27599,0.75,0.315789,0.444444,6,2,13
HOUSEHOLD_2_309__TX_3,intermittent,28,0.0647661,0.129532,,0.830545,0.830545,1,0.259259,0.411765,7,0,20,0.0178571,0.0357143,,0.830545,0.830545,0.964286,1,0.981818,27,1,0
HOUSEHOLD_2_310__TX_3,intermittent,28,0.181955,0.363909,,0.795197,0.834437,0.727273,0.4,0.516129,8,3,12,0.140158,0.280316,,0.795197,0.834437,0.75,0.9,0.818182,18,6,2
HOUSEHOLD_2_311__TX_3,intermittent,28,0.117918,0.235837,,0.950312,0.952367,0.866667,0.541667,0.666667,13,2,11,0.102942,0.205884,,0.950312,0.952367,0.84,0.875,0.857143,21,4,3
HOUSEHOLD_2_312__TX_3,intermittent,28,0.364902,0.729804,,0.967096,1.09253,0,0,0,0,0,19,0.348624,0.697249,,0.967096,1.09253,0.75,0.157895,0.26087,3,1,16
HOUSEHOLD_2_313__TX_3,intermittent,28,0.278873,0.557745,,0.616878,0.938159,0,0,0,0,0,17,0.265607,0.531213,,0.616878,0.938159,0.615385,0.470588,0.533333,8,5,9
HOUSEHOLD_2_314__TX_3,intermittent,28,0.0502806,0.100561,,0.877091,0.877091,1,0.37037,0.540541,10,0,17,0.0178571,0.0357143,,0.877091,0.877091,0.964286,1,0.981818,27,1,0
HOUSEHOLD_2_315__TX_3,intermittent,28,0.193776,0.387551,,0.720568,0.736054,1,0.1,0.181818,2,0,18,0.168853,0.337706,,0.720568,0.736054,0.695652,0.8,0.744186,16,7,4
HOUSEHOLD_2_316__TX_3,intermittent,28,0.311418,0.622835,,1.05518,1.26476,0.625,0.3125,0.416667,5,3,11,0.30178,0.60356,,1.05518,1.26476,0.565217,0.8125,0.666667,13,10,3
HOUSEHOLD_2_317__TX_3,intermittent,28,0.0730435,0.146087,,0.81528,0.815309,1,0.307692,0.470588,8,0,18,0.0357143,0.0714286,,0.81528,0.815309,0.928571,1,0.962963,26,2,0
